# Current settings:
# Gain setting 2x (1)
# Hit return to leave a parameter unchanged
# Enter Nephelometer setting (1): 
# (not updated)
# Current settings:
# Gain setting 2x (1)
# band-dsp-teensy manual [acghmpsz] > m
M	time.s	neph	gain
M	2524.9	 6.224	2
M	2525.4	 6.098	2
M	2525.9	 6.307	2
M	2526.4	 6.803	2
M	2526.9	 6.267	2
M	2527.4	 5.927	2
M	2527.9	 6.080	2
M	2528.4	 5.795	2
M	2528.9	 6.392	2
M	2529.4	 6.400	2
M	2529.9	 6.107	2
M	2530.4	 6.719	2
M	2530.9	 6.274	2
M	2531.4	 6.262	2
M	2531.9	 5.946	2
M	2532.4	 6.256	2
M	2532.9	 5.853	2
M	2533.4	 6.380	2
M	2533.9	 6.372	2
M	2534.4	 6.465	2
M	2534.9	 6.260	2
M	2535.4	 6.140	2
M	2535.9	 6.492	2
M	2536.4	 6.097	2
M	2536.9	 6.177	2
M	2537.4	 6.308	2
M	2537.9	 6.223	2
M	2538.4	 6.089	2
M	2538.9	 6.299	2
M	2539.4	 6.272	2
M	2539.9	 5.842	2
M	2540.4	 6.246	2
M	2540.9	 5.820	2
M	2541.4	 6.648	2
M	2542.0	 6.578	2
M	2542.5	 6.305	2
M	2543.0	 5.942	2
M	2543.5	 5.739	2
M	2544.0	 6.017	2
M	2544.5	 6.556	2
M	2545.0	 6.497	2
M	2545.5	 6.186	2
M	2546.0	 6.235	2
M	2546.5	 6.297	2
M	2547.0	 6.096	2
M	2547.5	 6.164	2
M	2548.0	 6.075	2
M	2548.5	 6.512	2
M	2549.0	 6.196	2
M	2549.5	 6.339	2
M	2550.0	 6.229	2
M	2550.5	 5.808	2
M	2551.0	 6.132	2
M	2551.5	 6.236	2
M	2552.0	 6.144	2
M	2552.5	 6.153	2
M	2553.0	 6.228	2
M	2553.5	 6.272	2
M	2554.0	 6.309	2
M	2554.5	 5.964	2
M	2555.0	 6.426	2
M	2555.5	 6.359	2
M	2556.0	 6.258	2
M	2556.5	 6.205	2
M	2557.0	 6.446	2
M	2557.5	 6.568	2
M	2558.0	 6.281	2
M	2558.5	 6.207	2
M	2559.0	 5.960	2
M	2559.5	 6.287	2
M	2560.0	 5.995	2
M	2560.5	 6.292	2
M	2561.0	 6.319	2
M	2561.5	 6.050	2
M	2562.0	 6.500	2
M	2562.5	 6.755	2
M	2563.0	 5.953	2
M	2563.5	 5.899	2
M	2564.0	 6.838	2
M	2564.5	 6.359	2
M	2565.0	 6.233	2
M	2565.5	 6.268	2
M	2566.0	 5.983	2
M	2566.5	 6.245	2
M	2567.1	 6.547	2
M	2567.6	 6.310	2
M	2568.1	 6.545	2
M	2568.6	 6.664	2
M	2569.1	 6.351	2
M	2569.6	 6.610	2
M	2570.1	 6.203	2
M	2570.6	 6.124	2
M	2571.1	 6.115	2
M	2571.6	 6.032	2
M	2572.1	 6.393	2
M	2572.6	 6.067	2
M	2573.1	 6.593	2
M	2573.6	 6.806	2
M	2574.1	 6.401	2
M	2574.6	 5.912	2
M	2575.1	 6.218	2
M	2575.6	 5.983	2
M	2576.1	 6.367	2
M	2576.6	 6.327	2
M	2577.1	 6.159	2
M	2577.6	 6.237	2
M	2578.1	 6.175	2
M	2578.6	 6.598	2
M	2579.1	 6.290	2
M	2579.6	 6.374	2
M	2580.1	 6.167	2
M	2580.6	 6.368	2
M	2581.1	 6.021	2
M	2581.6	 6.512	2
M	2582.1	 6.155	2
M	2582.6	 6.190	2
M	2583.1	 6.034	2
M	2583.6	 5.874	2
M	2584.1	 6.228	2
M	2584.6	 6.374	2
M	2585.1	 6.276	2
M	2585.6	 6.275	2
M	2586.1	 6.219	2
M	2586.6	 6.360	2
M	2587.1	 6.398	2
M	2587.6	 6.461	2
M	2588.1	 6.650	2
M	2588.6	 6.019	2
M	2589.1	 6.207	2
M	2589.6	 6.135	2
M	2590.1	 6.258	2
M	2590.6	 6.165	2
M	2591.1	 6.390	2
M	2591.6	 6.190	2
M	2592.2	 6.629	2
M	2592.7	 6.042	2
M	2593.2	 6.050	2
M	2593.7	 6.204	2
M	2594.2	 6.276	2
M	2594.7	 6.209	2
M	2595.2	 6.287	2
M	2595.7	 6.008	2
M	2596.2	 6.039	2
M	2596.7	 6.162	2
M	2597.2	 6.342	2
M	2597.7	 6.392	2
M	2598.2	 6.470	2
M	2598.7	 6.281	2
M	2599.2	 6.146	2
M	2599.7	 6.018	2
M	2600.2	 6.335	2
M	2600.7	 6.475	2
M	2601.2	 5.925	2
M	2601.7	 5.939	2
M	2602.2	 6.101	2
M	2602.7	 6.255	2
M	2603.2	 6.486	2
M	2603.7	 6.126	2
M	2604.2	 6.189	2
M	2604.7	 5.943	2
M	2605.2	 6.705	2
M	2605.7	 6.422	2
M	2606.2	 6.437	2
M	2606.7	 6.507	2
M	2607.2	 6.189	2
M	2607.7	 6.420	2
M	2608.2	 6.203	2
M	2608.7	 6.405	2
M	2609.2	 6.083	2
M	2609.7	 6.375	2
M	2610.2	 6.098	2
M	2610.7	 5.958	2
M	2611.2	 6.013	2
M	2611.7	 6.278	2
M	2612.2	 6.206	2
M	2612.7	 6.451	2
M	2613.2	 6.247	2
M	2613.7	 6.028	2
M	2614.2	 5.986	2
M	2614.7	 6.358	2
M	2615.2	 6.449	2
M	2615.7	 6.534	2
M	2616.2	 6.195	2
M	2616.7	 6.510	2
M	2617.3	 6.046	2
M	2617.8	 6.303	2
M	2618.3	 6.834	2
M	2618.8	 6.837	2
M	2619.3	 6.493	2
# band-dsp-teensy manual [acghmpsz] > 
